-0, -0, 0, 0, 0, -0, 1519523317.23091
-0, -0, 0, 0, 0, -0, 1519523317.23198
-0, -0, 0, 0, 0, -0, 1519523317.2333
-0, -0, 0, 0, 0, -0, 1519523317.26447
-0, -0, 0, 0, 0, -0, 1519523317.2707
-0, -0, 0, 0, 0, -0, 1519523317.30075
-0, -0, 0, 0, 0, -0, 1519523317.33196
-0, -0, 0, 0, 0, -0, 1519523317.33567
-0, -0, 0, 0, 0, -0, 1519523317.38574
-0, -0, 0, 0, 0, -0, 1519523317.39952
-0, -0, 0, 0, 0, -0, 1519523317.43702
-0, -0, 0, 0, 0, -0, 1519523317.46702
-0, -0, 0, 0, 0, -0, 1519523317.49941
-0, -0, 0, 0, 0, -0, 1519523317.53573
-0, -0, 0, 0, 0, -0, 1519523317.56708
-0, -0, 0, 0, 0, -0, 1519523317.57323
-0, -0, 0, 0, 0, -0, 1519523317.60328
-0, -0, 0, 0, 0, -0, 1519523317.65327
-0, -0, 0, 0, 0, -0, 1519523317.69575
-0, -0, 0, 0, 0, -0, 1519523317.72842
-0, -0, 0, 0, 0, -0, 1519523317.77846
-0, -0, 0, 0, 0, -0, 1519523317.79197
-0, -0, 0, 0, 0, -0, 1519523317.8283
-0, -0, 0, 0, 0, -0, 1519523317.85953
-0, -0, 0, 0, 0, -0, 1519523317.8632
-0, -0, 0, 0, 0, -0, 1519523317.89341
-0, -0, 0, 0, 0, -0, 1519523317.93069
-0, -0, 0, 0, 0, -0, 1519523317.96074
-0, -0, 0, 0, 0, -0, 1519523317.99825
-0, -0, 0, 0, 0, -0, 1519523318.02853
0.00531022064387798, -0, 0, 0, 0, -0, 1519523318.03203
0.0403047800064087, -0, 0, 0, 0, -0, 1519523318.06198
0.0403047800064087, -0, 0, 0, 0, -0, 1519523318.09442
0.0578020587563515, -0, 0, 0, 0, -0.00366968121379614, 1519523318.10069
0.092796616256237, -0, 0, 0, 0, -0.0404139678925276, 1519523318.1307
0.11029389500618, -0, 0, 0, 0, -0.0649101555347443, 1519523318.16203
0.11029389500618, -0, 0, 0, 0, -0.0771582506597042, 1519523318.16823
0.127791166305542, -0, 0, 0, 0, -0.0771582506597042, 1519523318.19831
0.162785723805428, -0, 0, 0, 0, -0.0771582506597042, 1519523318.22955
0.162785723805428, -0, 0, 0, 0, -0.101654446125031, 1519523318.26571
0.180283010005951, -0, 0, 0, 0, -0.12615063637495, 1519523318.29719
0.215277567505836, -0, 0, 0, 0, -0.138398726284504, 1519523318.33325
0.250272125005722, -0, 0, 0, 0, -0.175143006443977, 1519523318.36452
0.250272125005722, -0, 0, 0, 0, -0.187391117215157, 1519523318.37069
0.250272125005722, -0, 0, 0, 0, -0.19963920712471, 1519523318.40076
0.267769396305084, -0, 0, 0, 0, -0.19963920712471, 1519523318.43199
0.285266667604446, -0, 0, 0, 0, -0.211887297034264, 1519523318.43822
0.285266667604446, -0, 0, 0, 0, -0.211887297034264, 1519523318.46861
0.320261240005493, -0, 0, 0, 0, -0.211887297034264, 1519523318.49948
0.337758511304855, -0, 0, 0, 0, -0.211887297034264, 1519523318.50326
0.355255782604218, -0, 0, 0, 0, -0.211887297034264, 1519523318.53324
0.355255782604218, -0, 0, 0, 0, -0.211887297034264, 1519523318.5707
0.390250355005264, -0, 0, 0, 0, -0.211887297034264, 1519523318.60079
0.407747626304626, -0, 0, 0, 0, -0.211887297034264, 1519523318.637
0.407747626304626, -0, 0, 0, 0, -0.211887297034264, 1519523318.6871
0.425244897603989, -0, 0, 0, 0, -0.211887297034264, 1519523318.70197
0.460239470005035, -0, 0, 0, 0, -0.211887297034264, 1519523318.73447
0.477736741304398, -0, 0, 0, 0, -0.211887297034264, 1519523318.77072
0.49523401260376, -0, 0, 0, 0, -0.211887297034264, 1519523318.802
0.512731313705444, -0, 0, 0, 0, -0.211887297034264, 1519523318.83827
0.600217700004578, -0, 0, 0, 0, -0.211887297034264, 1519523318.86943
0.617715001106262, -0, 0, 0, 0, -0.211887297034264, 1519523318.90573
0.617715001106262, -0, 0, 0, 0, -0.211887297034264, 1519523318.95576
0.617715001106262, -0, 0, 0, 0, -0.211887297034264, 1519523319.00579
0.635212242603302, -0, 0, 0, 0, -0.211887297034264, 1519523319.00716
0.635212242603302, -0, 0, 0, 0, -0.211887297034264, 1519523319.05722
0.652709543704987, -0, 0, 0, 0, -0.211887297034264, 1519523319.07198
0.652709543704987, -0, 0, 0, 0, -0.211887297034264, 1519523319.10581
0.670206785202026, -0, 0, 0, 0, -0.211887297034264, 1519523319.10834
0.687704086303711, -0, 0, 0, 0, -0.211887297034264, 1519523319.13948
0.722698628902435, -0, 0, 0, 0, -0.211887297034264, 1519523319.17323
0.757693231105804, -0, 0, 0, 0, -0.211887297034264, 1519523319.17701
0.757693231105804, -0, 0, 0, 0, -0.211887297034264, 1519523319.20696
0.757693231105804, -0, 0, 0, 0, -0.211887297034264, 1519523319.24582
0.775190472602844, -0, 0, 0, 0, -0.211887297034264, 1519523319.27581
0.827682316303253, -0, 0, 0, 0, -0.19963920712471, 1519523319.30699
0.862676858901978, -0, 0, 0, 0, -0.211887297034264, 1519523319.31089
0.880174160003662, -0, 0, 0, 0, -0.211887297034264, 1519523319.34197
0.897739231586456, -0, 0, 0, 0, -0.211887297034264, 1519523319.34334
0.897739231586456, -0, 0, 0, 0, -0.211887297034264, 1519523319.39339
0.915236532688141, -0, 0, 0, 0, -0.19963920712471, 1519523319.41085
0.915236532688141, -0, 0, 0, 0, -0.211887297034264, 1519523319.44198
0.932733833789825, -0, 0, 0, 0, -0.211887297034264, 1519523319.47933
0.932733833789825, -0, 0, 0, 0, -0.211887297034264, 1519523319.52834
0.950231075286865, -0, 0, 0, 0, -0.211887297034264, 1519523319.57706
0.950231075286865, -0, 0, 0, 0, -0.211887297034264, 1519523319.58332
0.950231075286865, -0, 0, 0, 0, -0.211887297034264, 1519523319.61335
0.950231075286865, -0, 0, 0, 0, -0.211887297034264, 1519523319.66341
0.950231075286865, -0, 0, 0, 0, -0.211887297034264, 1519523319.67833
0.96772837638855, -0, 0, 0, 0, -0.211887297034264, 1519523319.68208
0.985225677490234, -0, 0, 0, 0, -0.211887297034264, 1519523319.71278
0.985225677490234, -0, 0, 0, 0, -0.19963920712471, 1519523319.71576
0.96772837638855, -0, 0, 0, 0, -0.211887297034264, 1519523319.7458
0.96772837638855, -0, 0, 0, 0, -0.211887297034264, 1519523319.74947
0.985225677490234, -0, 0, 0, 0, -0.211887297034264, 1519523319.77955
0.96772837638855, -0, 0, 0, 0, -0.211887297034264, 1519523319.78327
0.985225677490234, -0, 0, 0, 0, -0.211887297034264, 1519523319.81328
0.985225677490234, -0, 0, 0, 0, -0.236383497714996, 1519523319.84583
1.02022016048431, -0, 0, 0, 0, -0.236383497714996, 1519523319.88211
1.05521476268768, -0, 0, 0, 0, -0.24863158762455, 1519523319.91329
1.07271206378937, -0, 0, 0, 0, -0.260879677534103, 1519523319.95077
1.07271206378937, -0, 0, 0, 0, -0.260879677534103, 1519523319.98204
1.09020936489105, -0, 0, 0, 0, -0.260879677534103, 1519523320.01452
1.10770654678345, -0, 0, 0, 0, -0.273127767443657, 1519523320.05076
1.10770654678345, -0, 0, 0, 0, -0.260879677534103, 1519523320.08206
1.12520384788513, -0, 0, 0, 0, -0.260879677534103, 1519523320.08828
1.14270114898682, -0, 0, 0, 0, -0.273127767443657, 1519523320.11831
