-0, -0, 0, 0, 0, -0, 1519523404.05137
-0, -0, 0, 0, 0, -0, 1519523404.0578
-0, -0, 0, 0, 0, -0, 1519523404.08764
-0, -0, 0, 0, 0, -0, 1519523404.12412
-0, -0, 0, 0, 0, -0, 1519523404.1565
-0, -0, 0, 0, 0, -0, 1519523404.18778
0, 0, 0, 0, 0, 0, 1519523404.18804
-0, -0, 0, 0, 0, -0, 1519523405.22155
-0, -0, 0, 0, 0, -0, 1519523405.25265
-0, -0, 0, 0, 0, -0, 1519523405.25906
-0, -0, 0, 0, 0, -0, 1519523405.28896
-0, -0, 0, 0, 0, -0, 1519523405.32014
-0, -0, 0, 0, 0, -0, 1519523405.32649
-0, -0, 0, 0, 0, -0, 1519523405.35653
-0, -0, 0, 0, 0, -0, 1519523405.40653
-0, -0, 0, 0, 0, -0, 1519523405.42526
-0, -0, 0, 0, 0, -0, 1519523405.46148
-0, -0, 0, 0, 0, -0, 1519523405.49149
-0, -0, 0, 0, 0, -0, 1519523405.52271
-0, -0, 0, 0, 0, -0, 1519523405.52897
-0, -0, 0, 0, 0, -0, 1519523405.55898
-0, -0, 0, 0, 0, -0, 1519523405.59028
-0, -0, 0, 0, 0, -0, 1519523405.59398
-0, -0, 0, 0, 0, -0, 1519523405.62407
-0, -0, 0, 0, 0, -0, 1519523405.62768
-0, -0, 0, 0, 0, -0, 1519523405.65768
-0, -0, 0, 0, 0, -0, 1519523405.66144
-0, -0, 0, 0, 0, -0, 1519523405.69421
-0, -0, 0, 0, 0, -0, 1519523405.70894
-0, -0, 0, 0, 0, -0, 1519523405.73888
-0, -0, 0, 0, 0, -0, 1519523405.77143
-0, -0, 0, 0, 0, -0, 1519523405.77271
0.0403047800064087, -0, 0, 0, 0, -0, 1519523405.80387
0.0403047800064087, -0, 0, 0, 0, -0, 1519523405.80517
0.0578020587563515, -0, 0, 0, 0, -0, 1519523405.83651
0.0578020587563515, -0, 0, 0, 0, -0, 1519523405.84266
0.127791166305542, -0, 0, 0, 0, -0, 1519523405.87268
0.232774838805199, -0, 0, 0, 0, -0, 1519523405.90395
0.250272125005722, -0, 0, 0, 0, -0, 1519523405.91018
0.302763968706131, -0, 0, 0, 0, -0, 1519523405.9402
