0, 0, 14540.9, 0, 14632.5, 1519523087.76559
0, 0, 14540.8671875, 0, 14632.4921875, 1519523087.81559
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523087.86559
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523087.91659
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523087.96659
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523088.01659
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523088.06659
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523088.11659
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523088.16659
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523088.21659
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523088.26659
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523088.31659
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523088.36659
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523088.41659
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523088.46759
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523088.51759
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523088.56759
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523088.61759
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523088.66759
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523088.71759
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523088.76759
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523088.81859
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523088.86859
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523088.91859
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523088.96859
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523089.01859
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523089.06859
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523089.11859
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523089.16859
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523089.21859
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523089.26859
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523089.31859
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523089.36959
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523089.41959
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523089.46959
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523089.51959
0, 0, 14540.8671875, 0, 14632.4931640625, 1519523089.56959
0, 0.251226931810379, 14540.8720703125, 0.502453863620758, 14632.5009765625, 1519523089.61959
0, 0.251226931810379, 14540.892578125, 0.502453863620758, 14632.5244140625, 1519523089.66959
0, 0.879294276237488, 14540.921875, 1.00490772724152, 14632.560546875, 1519523089.72063
0, 0.879294276237488, 14540.9697265625, 1.13052117824554, 14632.6142578125, 1519523089.77063
0, 1.75858855247498, 14541.0322265625, 2.00981545448303, 14632.6884765625, 1519523089.82063
0, 2.63788270950317, 14541.134765625, 2.88910961151123, 14632.80078125, 1519523089.87063
0, 2.88910961151123, 14541.26953125, 3.39156365394592, 14632.9453125, 1519523089.92063
0, 3.39156365394592, 14541.4375, 3.76840376853943, 14633.1240234375, 1519523089.97063
0, 4.27085781097412, 14541.623046875, 4.14524412155151, 14633.3232421875, 1519523090.02063
0, 4.27085781097412, 14541.8271484375, 4.52208471298218, 14633.5400390625, 1519523090.07063
0, 4.89892530441284, 14542.048828125, 5.15015172958374, 14633.7734375, 1519523090.12063
0, 4.77331161499023, 14542.2783203125, 5.02453851699829, 14634.01953125, 1519523090.17063
0, 5.77821922302246, 14542.521484375, 6.40628671646118, 14634.2939453125, 1519523090.22063
0, 5.65260601043701, 14542.798828125, 6.53189992904663, 14634.6083984375, 1519523090.27063
0, 5.90383291244507, 14543.0830078125, 6.78312730789185, 14634.9423828125, 1519523090.32163
0, 5.52699279785156, 14543.3623046875, 7.15996742248535, 14635.283203125, 1519523090.37163
0, 5.77821922302246, 14543.642578125, 7.15996742248535, 14635.6357421875, 1519523090.42163
0, 6.90874052047729, 14543.9658203125, 8.91855621337891, 14636.046875, 1519523090.47163
0, 7.15996742248535, 14544.30859375, 8.91855621337891, 14636.4892578125, 1519523090.52163
0, 8.29048824310303, 14544.689453125, 10.4259176254272, 14636.978515625, 1519523090.57163
0, 8.41610145568848, 14545.091796875, 10.6771440505981, 14637.490234375, 1519523090.62163
0, 8.41610145568848, 14545.51171875, 10.5515308380127, 14638.017578125, 1519523090.67263
0, 8.54171562194824, 14545.9287109375, 10.6771440505981, 14638.5380859375, 1519523090.72263
0, 8.66732883453369, 14546.349609375, 10.9283714294434, 14639.0654296875, 1519523090.77263
0, 8.79294300079346, 14546.7724609375, 11.0539855957031, 14639.595703125, 1519523090.82263
0, 8.79294300079346, 14547.1982421875, 10.8027572631836, 14640.125, 1519523090.87263
0, 8.54171562194824, 14547.619140625, 10.8027572631836, 14640.6572265625, 1519523090.92263
0, 9.1697826385498, 14548.05859375, 11.0539855957031, 14641.203125, 1519523090.97263
0, 9.1697826385498, 14548.5166015625, 10.8027572631836, 14641.7568359375, 1519523091.02363
0, 6.28067302703857, 14548.97265625, 7.20179748535156, 14642.2880859375, 1519523091.07363
0, 9.54662322998047, 14549.4404296875, 10.8027572631836, 14642.8115234375, 1519523091.12363
0, 10.174690246582, 14549.919921875, 11.1795978546143, 14643.3408203125, 1519523091.17363
0, 10.8027572631836, 14550.439453125, 10.9283714294434, 14643.87890625, 1519523091.22363
0, 10.9283714294434, 14550.9697265625, 10.9283714294434, 14644.4033203125, 1519523091.27363
0, 7.36924171447754, 14551.5068359375, 7.45302438735962, 14644.939453125, 1519523091.32363
0, 11.0539855957031, 14552.05859375, 11.1795978546143, 14645.48828125, 1519523091.37463
0, 11.0539855957031, 14552.5986328125, 11.1795978546143, 14646.0244140625, 1519523091.42463
0, 11.1795978546143, 14553.138671875, 10.6771440505981, 14646.55859375, 1519523091.47463
0, 11.1795978546143, 14553.68359375, 10.6771440505981, 14647.08984375, 1519523091.52463
0, 11.1795978546143, 14554.228515625, 10.8027572631836, 14647.619140625, 1519523091.57463
0, 11.4308252334595, 14554.783203125, 10.6771440505981, 14648.140625, 1519523091.62463
0, 11.5564384460449, 14555.3466796875, 10.5515308380127, 14648.6552734375, 1519523091.67463
0, 11.6820516586304, 14555.912109375, 10.5515308380127, 14649.1689453125, 1519523091.72463
0, 11.4308252334595, 14556.478515625, 10.4259176254272, 14649.677734375, 1519523091.77463
0, 11.6820516586304, 14557.046875, 10.5515308380127, 14650.189453125, 1519523091.82463
