1519523404.02574110,-0.00000000,0.00000000,-0.00000000
1519523404.05728698,0.00001756,0.00000000,-0.00010769
1519523404.09064102,0.00003512,0.00001543,0.00044229
1519523404.12421489,0.00002868,-0.00001351,0.00048271
1519523404.15713906,0.00002220,0.00002934,0.00054061
1519523404.19073510,-0.00020144,0.00004210,0.00058178
1519523404.22377992,-0.00001323,0.00005509,0.00078879
1519523404.25701308,0.00017498,0.00006812,0.00072242
1519523404.29059005,0.00036329,-0.00005775,0.00067391
1519523404.32413006,0.00031027,-0.00004175,0.00060716
1519523404.35711789,0.00025725,-0.00002574,0.00054757
1519523404.39030910,0.00005734,-0.00000982,0.00043880
1519523404.42369699,0.00018812,-0.00014667,0.00033686
1519523404.45697308,0.00014626,-0.00028360,0.00038210
1519523404.49030089,0.00027700,-0.00032790,0.00021562
1519523404.52354002,0.00023507,-0.00020975,0.00029377
1519523404.55682707,0.00033261,-0.00025407,0.00014025
1519523404.59022403,0.00027635,-0.00032966,0.00019429
1519523404.62352300,0.00037389,-0.00040522,0.00010273
1519523404.65705609,0.00031762,-0.00044565,0.00019505
1519523404.69019794,0.00015668,-0.00046056,0.00002482
1519523404.72347498,-0.00000426,-0.00037697,0.00013506
1519523404.75667000,-0.00008065,-0.00027135,-0.00010010
1519523404.79121900,-0.00011381,-0.00016571,-0.00014418
1519523404.82345104,-0.00014697,-0.00006008,0.00001690
1519523404.85672998,-0.00009311,0.00003005,0.00008131
1519523404.89121699,-0.00003926,0.00012017,-0.00013474
1519523404.92336297,0.00002017,0.00010333,-0.00007519
1519523404.95656610,-0.00004697,0.00007831,-0.00009110
1519523404.98992801,-0.00011411,0.00005329,0.00007529
1519523405.02324295,-0.00018125,0.00002826,0.00002736
1519523405.05661893,-0.00038331,0.00005681,-0.00008513
1519523405.08993411,-0.00009332,0.00008534,-0.00004012
1519523405.12308502,-0.00033508,0.00005392,0.00006783
1519523405.15651011,-0.00051461,0.00002248,0.00005274
1519523405.18995404,-0.00069415,0.00007444,-0.00004083
