1519523146.22226906,0.00000001,-0.00000000,-0.00000000
1519523146.25554204,0.00000001,-0.00004214,-0.00006120
1519523146.28891206,-0.00003052,-0.00008428,0.00005843
1519523146.32220292,-0.00008708,-0.00007116,0.00004422
1519523146.35563111,-0.00014363,-0.00005805,0.00006163
1519523146.38901901,-0.00020019,-0.00004494,0.00002951
1519523146.42220592,-0.00027426,0.00001394,0.00013279
1519523146.45544195,-0.00034834,0.00007280,0.00007276
1519523146.48880601,-0.00039106,0.00019771,0.00002364
1519523146.52235293,-0.00041007,0.00007758,0.00003596
1519523146.55541992,-0.00042908,0.00023277,0.00006709
1519523146.58897901,-0.00044809,0.00029387,0.00005326
1519523146.62208509,-0.00049694,0.00035496,0.00003838
1519523146.65535593,-0.00054579,0.00034263,0.00004431
1519523146.68871999,-0.00052446,0.00033031,0.00008529
1519523146.72197795,-0.00040804,0.00031543,0.00004204
1519523146.75514698,-0.00029162,0.00034043,0.00006218
1519523146.78866911,-0.00033070,0.00032555,0.00001322
1519523146.82192707,-0.00036978,0.00035054,-0.00001703
1519523146.85520601,-0.00039274,0.00028356,0.00002470
1519523146.88903809,-0.00041571,0.00036481,0.00012252
1519523146.92179990,-0.00043868,0.00048912,0.00000754
1519523146.95516992,-0.00039765,0.00061344,-0.00005961
1519523146.98874211,-0.00035661,0.00073776,0.00012999
1519523147.02187204,-0.00042884,0.00078708,0.00001572
1519523147.05510306,-0.00050105,0.00083641,-0.00001079
1519523147.08833909,-0.00038321,0.00088574,0.00007008
1519523147.12171102,-0.00026537,0.00092010,0.00000771
1519523147.15501595,-0.00014752,0.00095445,0.00009146
1519523147.18829298,-0.00019317,0.00098879,0.00012625
1519523147.22163510,-0.00023882,0.00108304,0.00002322
1519523147.25495911,-0.00028447,0.00117728,-0.00001919
1519523147.28838801,-0.00034633,0.00109625,0.00006940
1519523147.32172298,-0.00022603,0.00101522,0.00010560
1519523147.35482192,-0.00033292,0.00093417,0.00002948
1519523147.38824296,-0.00040935,0.00085180,0.00006232
1519523147.42149591,-0.00048578,0.00076942,0.00004462
1519523147.45514202,-0.00047048,0.00069627,0.00000269
1519523147.48815799,-0.00045519,0.00062312,0.00000110
1519523147.52165604,-0.00035510,0.00054996,0.00007051
1519523147.55480790,-0.00035387,0.00054924,0.00004758
1519523147.58808804,-0.00026719,0.00058047,0.00005786
1519523147.62141299,-0.00042109,0.00064665,0.00006906
1519523147.65471506,-0.00033442,0.00071284,0.00001435
1519523147.68805599,-0.00036455,0.00078155,0.00002550
1519523147.72129607,-0.00039468,0.00090515,0.00007302
1519523147.75464702,-0.00042482,0.00102874,0.00002463
1519523147.78801608,-0.00052061,0.00101775,0.00003901
1519523147.82127595,-0.00043165,0.00096698,-0.00002759
1519523147.85461998,-0.00052744,0.00095600,0.00006270
1519523147.88794589,-0.00044823,0.00090861,0.00008454
1519523147.92122793,-0.00046165,0.00092661,0.00018727
1519523147.95446110,-0.00038244,0.00094464,-0.00008860
1519523147.98778296,-0.00039585,0.00096264,0.00003269
1519523148.02110100,-0.00039665,0.00096147,0.00003340
1519523148.05438805,-0.00039745,0.00089990,0.00007426
1519523148.08795404,-0.00039825,0.00083832,-0.00001541
1519523148.12097502,-0.00055327,0.00089476,-0.00000530
1519523148.15436196,-0.00070829,0.00095119,0.00001188
1519523148.18766904,-0.00070293,0.00085706,0.00007871
1519523148.22105789,-0.00069757,0.00076293,0.00004984
1519523148.25431609,-0.00073525,0.00078274,0.00002309
1519523148.28782511,-0.00081848,0.00080255,0.00009286
1519523148.32097602,-0.00085617,0.00080525,0.00008794
1519523148.35423303,-0.00095704,0.00080796,0.00002673
1519523148.38756108,-0.00103780,0.00081066,0.00007492
1519523148.42088699,-0.00111855,0.00069152,0.00006142
1519523148.45414305,-0.00095976,0.00057239,0.00014368
1519523148.48760104,-0.00080099,0.00061323,-0.00001883
1519523148.52086711,-0.00076584,0.00065405,0.00001149
1519523148.55408907,-0.00084939,0.00069487,0.00006405
1519523148.58747101,-0.00093294,0.00071272,0.00003525
1519523148.62076807,-0.00101649,0.00073058,-0.00001456
1519523148.65404296,-0.00096616,0.00074844,0.00005731
1519523148.68743396,-0.00091582,0.00066291,0.00003278
1519523148.72076797,-0.00084976,0.00069467,0.00009824
1519523148.75395489,-0.00093197,0.00072642,0.00000731
1519523148.78733611,-0.00092132,0.00076625,0.00007882
1519523148.82059312,-0.00091066,0.00081683,0.00005064
1519523148.85393596,-0.00090001,0.00086740,0.00008475
1519523148.88755488,-0.00075700,0.00093608,-0.00001672
1519523148.92052102,-0.00061398,0.00084163,0.00008698
1519523148.95386291,-0.00047097,0.00091030,0.00005523
1519523148.98715901,-0.00054604,0.00094668,0.00001628
1519523149.02051210,-0.00062110,0.00098306,-0.00000584
1519523149.05378795,-0.00055269,0.00094614,0.00007654
1519523149.08717394,-0.00048427,0.00090923,0.00004475
1519523149.12046003,-0.00053866,0.00097191,0.00005292
1519523149.15375710,-0.00059306,0.00103458,-0.00000735
1519523149.18718004,-0.00064745,0.00109727,0.00000633
1519523149.22036004,-0.00056943,0.00100558,-0.00002350
1519523149.25379896,-0.00054959,0.00095768,0.00002463
1519523149.28691602,-0.00052976,0.00090978,0.00008813
1519523149.32030010,-0.00052757,0.00088173,0.00003242
1519523149.35387897,-0.00052539,0.00089431,-0.00000373
1519523149.38700891,-0.00047785,0.00086626,-0.00003785
1519523149.42027998,-0.00033080,0.00087883,-0.00090016
1519523149.45353389,0.00155220,0.00072336,-0.00069295
1519523149.48707199,0.00351127,0.00092440,0.00010835
1519523149.52017498,0.00608163,0.00077091,0.00122325
1519523149.55372000,0.00878968,0.00093344,-0.00000304
1519523149.58686900,0.01192873,0.00102685,-0.00030822
1519523149.62012005,0.01513388,0.00118508,-0.00074587
1519523149.65355301,0.01904384,0.00127558,-0.00174190
1519523149.68694401,0.02415322,0.00136603,-0.00363338
1519523149.72013497,0.03024163,0.00144325,-0.00547825
1519523149.75352597,0.03700864,0.00150552,-0.00848732
1519523149.78668690,0.04534098,0.00131033,-0.01439255
1519523149.81999302,0.05441259,0.00061871,-0.02104667
1519523149.85332489,0.06348858,0.00030317,-0.02763408
1519523149.88656712,0.07324637,-0.00052775,-0.03468088
1519523149.91993690,0.08447185,-0.00124985,-0.04212227
