1519523219.40873599,0.00000000,-0.00000000,-0.00000000
1519523219.44199800,0.00000000,0.00004263,0.00001035
1519523219.47534490,0.00011762,0.00008527,0.00035990
1519523219.50883198,0.00019123,0.00010049,0.00017477
1519523219.54207611,0.00026484,0.00006621,0.00027330
1519523219.57528901,0.00025756,0.00008140,0.00029110
1519523219.60949302,0.00023267,-0.00001104,0.00038091
1519523219.64198494,0.00022536,0.00006659,0.00033986
1519523219.67513704,0.00018752,-0.00002681,0.00028351
1519523219.70844102,0.00018571,0.00004050,0.00029185
1519523219.74187994,0.00018394,-0.00003704,0.00033354
1519523219.77508998,0.00018212,0.00003027,0.00029383
1519523219.80844212,0.00025701,0.00000248,0.00024002
1519523219.84191203,0.00023106,-0.00002534,0.00028590
1519523219.87507892,0.00020511,-0.00005316,0.00038060
1519523219.90859699,0.00017916,-0.00008940,0.00031658
1519523219.94173694,0.00012592,-0.00005766,0.00029477
1519523219.97503710,0.00018041,-0.00004495,0.00042040
1519523220.00829411,0.00021219,-0.00003224,0.00022902
1519523220.04169393,0.00024396,-0.00001954,0.00035979
1519523220.07493305,0.00016820,0.00003978,0.00032926
1519523220.10827088,0.00009243,0.00009910,0.00019317
1519523220.14158392,0.00002281,0.00005251,0.00019983
1519523220.17490005,0.00016179,0.00000596,0.00033572
1519523220.20826292,0.00009218,-0.00004064,0.00031138
1519523220.24150991,-0.00002328,0.00000446,0.00036160
1519523220.27480292,-0.00013874,0.00004955,0.00036698
1519523220.30813599,-0.00008549,0.00009470,0.00027151
1519523220.34148192,-0.00003225,0.00019473,0.00030131
1519523220.37485409,-0.00007699,0.00007903,0.00033394
1519523220.40808702,-0.00012179,0.00017903,0.00037746
1519523220.44134903,-0.00008368,0.00006336,0.00028316
1519523220.47463202,-0.00004563,0.00011041,0.00034852
1519523220.50802207,0.00010854,0.00001085,0.00026451
1519523220.54128695,0.00012997,0.00005547,0.00034309
1519523220.57458806,0.00013474,0.00010009,0.00029265
1519523220.60786295,0.00005642,0.00014468,0.00026405
1519523220.64130092,0.00006120,0.00014682,0.00031318
1519523220.67457509,0.00003148,0.00014895,0.00038838
1519523220.70784903,0.00000174,0.00021120,0.00037892
1519523220.74121499,-0.00002800,0.00027346,0.00040741
1519523220.77578998,-0.00009542,0.00026848,0.00030289
1519523220.80776501,-0.00001208,0.00026355,0.00036292
1519523220.84115601,-0.00007952,0.00030136,0.00028010
1519523220.87445688,0.00003565,0.00033922,0.00033949
1519523220.90768290,0.00000284,0.00032791,0.00028884
1519523220.94112992,0.00011802,0.00031664,0.00022194
1519523220.97440100,0.00008521,0.00030099,0.00026052
1519523221.00771999,0.00019616,0.00028538,0.00034225
1519523221.04107404,0.00019201,0.00026379,0.00034666
1519523221.07432699,0.00018786,0.00024220,0.00037537
1519523221.10764098,0.00018369,0.00026744,0.00035967
1519523221.14100099,0.00016821,0.00031657,0.00029431
1519523221.17422700,0.00015274,0.00036571,0.00022148
1519523221.20757198,0.00013728,0.00041485,0.00031292
1519523221.24085307,0.00013437,0.00036601,0.00033720
1519523221.27421093,0.00018027,0.00042756,0.00031304
1519523221.30758905,0.00029499,0.00046147,0.00023841
1519523221.34072900,0.00040972,0.00049537,0.00026813
1519523221.37415791,0.00042965,0.00048545,0.00022509
1519523221.40754509,0.00033016,0.00046372,0.00018892
1519523221.44073391,0.00035010,0.00041653,0.00028827
1519523221.47411203,0.00032211,0.00036933,0.00036543
1519523221.50736308,0.00037535,0.00035283,0.00037501
1519523221.54066706,0.00042859,0.00033633,0.00022255
1519523221.57403803,0.00048180,0.00042353,0.00034382
1519523221.60735011,0.00053679,0.00037005,0.00022871
1519523221.64061093,0.00038838,0.00039206,0.00026935
