1519522951.38021898,-0.00000000,0.00000000,-0.00000000
1519522951.41373205,-0.00000000,0.00000000,0.00379617
1519522951.44688010,-0.00009279,-0.00004485,0.00400627
1519522951.48016810,-0.00000806,-0.00008901,0.00495801
1519522951.51366401,0.00007671,-0.00013309,0.00556042
1519522951.54683900,0.00016213,-0.00028913,0.00571309
1519522951.58013010,0.00012987,-0.00044583,0.00613813
1519522951.61352706,0.00009673,-0.00044694,0.00631431
1519522951.64678693,0.00006357,-0.00044575,0.00639241
1519522951.68004298,0.00014221,-0.00044385,0.00664911
1519522951.71382403,0.00022084,-0.00044193,0.00683154
1519522951.74667907,0.00029966,-0.00046766,0.00673428
1519522951.77999997,0.00045083,-0.00049292,0.00669143
1519522951.81341791,0.00029279,-0.00052025,0.00681218
1519522951.84668994,0.00043878,-0.00077137,0.00666804
1519522951.88012290,0.00027933,-0.00058628,0.00683697
1519522951.91358995,0.00016116,-0.00060699,0.00679825
1519522951.94660211,0.00004300,-0.00062771,0.00673364
1519522951.97987294,-0.00005928,-0.00064831,0.00686764
1519522952.01317000,-0.00001985,-0.00084777,0.00670636
1519522952.04655004,-0.00012233,-0.00083710,0.00686442
1519522952.07980704,0.00002601,-0.00082472,0.00681757
1519522952.11326003,-0.00007013,-0.00081402,0.00682550
1519522952.14646292,0.00002074,-0.00074244,0.00689293
1519522952.17999697,-0.00007581,-0.00067214,0.00691939
1519522952.21304488,0.00001506,-0.00060056,0.00673299
1519522952.24637699,-0.00007592,-0.00065601,0.00679330
1519522952.27969694,0.00005887,-0.00071815,0.00679805
1519522952.31318808,-0.00003210,-0.00077361,0.00685541
1519522952.34632611,0.00006752,-0.00082977,0.00689428
1519522952.37958789,0.00016714,-0.00088593,0.00687059
1519522952.41290307,0.00026677,-0.00094208,0.00693056
1519522952.44626999,0.00022191,-0.00087327,0.00701385
1519522952.47974992,0.00008791,-0.00080509,0.00685109
1519522952.51282597,-0.00004607,-0.00073689,0.00686993
1519522952.54617000,-0.00016085,-0.00070961,0.00681587
1519522952.57948804,-0.00027513,-0.00075505,0.00674119
1519522952.61301804,-0.00038919,-0.00083360,0.00687059
1519522952.64607096,-0.00053523,-0.00091239,0.00679737
1519522952.67943692,-0.00056311,-0.00083670,0.00679171
1519522952.71270108,-0.00071020,-0.00076183,0.00673696
1519522952.74607706,-0.00071753,-0.00076989,0.00686411
1519522952.77935696,-0.00072487,-0.00077796,0.00684575
1519522952.81267691,-0.00073220,-0.00078603,0.00686031
1519522952.84598899,-0.00066031,-0.00078134,0.00679422
1519522952.87932992,-0.00070916,-0.00077749,0.00691170
