1519523313.11788893,-0.00000000,-0.00000000,-0.00000000
1519523313.14902306,-0.00000000,-0.00002255,0.00015088
1519523313.18219805,-0.00005661,-0.00004511,0.00002231
1519523313.21563601,-0.00011323,-0.00008645,0.00012112
1519523313.24877691,-0.00000548,-0.00007775,0.00043662
1519523313.28236294,0.00013729,-0.00020775,0.00037663
1519523313.31530499,0.00028000,-0.00019900,0.00049814
1519523313.34881091,0.00023817,-0.00017031,0.00063829
1519523313.38222098,0.00019634,-0.00014162,0.00075164
1519523313.41522002,0.00015448,-0.00007381,0.00092627
1519523313.44873905,0.00018506,-0.00000594,0.00091370
1519523313.48213100,0.00021564,0.00006192,0.00092870
1519523313.51515698,0.00024627,0.00007126,0.00096566
1519523313.54874897,0.00054931,-0.00001850,0.00059102
1519523313.58216810,0.00055885,-0.00000919,0.00048945
1519523313.61529398,0.00086185,-0.00009908,0.00040001
1519523313.64877796,0.00118002,0.00000111,0.00061853
1519523313.68203402,0.00149824,0.00001428,0.00085463
1519523313.71500397,0.00110474,0.00002691,0.00094659
1519523313.74837399,0.00071130,-0.00001211,0.00111850
1519523313.78187394,0.00073730,-0.00005072,0.00108998
1519523313.81499600,0.00104864,-0.00032986,0.00117076
1519523313.84826899,0.00135953,-0.00021293,0.00113533
1519523313.88190794,0.00167034,-0.00001482,0.00119805
1519523313.91491890,0.00164551,0.00019054,0.00106426
1519523313.94835091,0.00162072,0.00038826,0.00117612
1519523313.98156595,0.00199063,0.00044618,0.00134256
1519523314.01519108,0.00236054,0.00050415,0.00132926
1519523314.04904890,0.00239856,0.00057910,0.00131032
1519523314.08156109,0.00243659,0.00065405,0.00109615
1519523314.11479902,0.00222968,0.00066624,0.00104274
1519523314.14819694,0.00245442,0.00067890,0.00116376
1519523314.18155098,0.00245144,0.00069131,0.00122576
1519523314.21484900,0.00267617,0.00070706,0.00133353
1519523314.24801707,0.00269041,0.00071302,0.00122422
1519523314.28133702,0.00276050,0.00071904,0.00110891
1519523314.31487608,0.00278598,0.00072501,0.00107875
1519523314.34800696,0.00281148,0.00070722,0.00087805
1519523314.38157010,0.00277883,0.00074375,0.00075927
1519523314.41488004,0.00274619,0.00078029,0.00087247
1519523314.44809794,0.00271354,0.00081682,0.00087010
1519523314.48124194,0.00302790,0.00097889,0.00083924
1519523314.51461506,0.00308153,0.00088136,0.00085882
1519523314.54779506,0.00339575,0.00120614,0.00091748
1519523314.58128095,0.00344939,0.00110862,0.00086383
1519523314.61477089,0.00348260,0.00149178,0.00096821
1519523314.64771700,0.00330036,0.00117112,0.00089907
1519523314.68104696,0.00324782,0.00088988,0.00103429
1519523314.71521807,0.00306555,0.00060850,0.00094361
1519523314.74775410,0.00301280,0.00056588,0.00095631
1519523314.78110695,0.00304966,0.00091339,0.00072612
1519523314.81437397,0.00343949,0.00126115,0.00060450
1519523314.84812093,0.00382959,0.00123188,0.00069261
1519523314.88122201,0.00353377,0.00111049,0.00057486
1519523314.91433597,0.00323795,0.00095986,0.00058817
1519523314.94762897,0.00328601,0.00080943,0.00060485
1519523314.98112512,0.00333401,0.00076137,0.00061775
1519523315.01439190,0.00338200,0.00071330,0.00051419
1519523315.04790497,0.00365583,0.00098786,0.00054769
1519523315.08088112,0.00392985,0.00089727,0.00054294
1519523315.11434102,0.00384814,0.00097935,0.00052193
1519523315.14759302,0.00376653,0.00088856,0.00052040
1519523315.18107200,0.00376662,0.00097068,0.00086848
1519523315.21408510,0.00408862,0.00072335,0.00065708
1519523315.24762797,0.00441057,0.00047595,0.00069690
1519523315.28073311,0.00462007,0.00022849,0.00074018
1519523315.31484008,0.00482956,0.00002006,0.00066492
1519523315.34734893,0.00503881,0.00013688,0.00055611
1519523315.38065290,0.00522190,0.00030693,0.00035291
1519523315.41425991,0.00535637,0.00042366,0.00038737
